business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category
5854,Gateway High/Kip Schools,1430 Scott St,San Francisco,CA,94115,37.783427,-122.437747,"(37.783427, -122.437747)",14155743600,5854_20170420,4/20/17 0:00,,Reinspection/Followup,,,
79248,Ha Nam Ninh Restaurant,701 Larkin St,San Francisco,CA,94109,,,,,79248_20170927,9/27/17 0:00,,Reinspection/Followup,79248_20170927_103131,Moderate risk vermin infestation,Moderate Risk
67786,Dobbs Ferry Restaurant,409 Gough St,San Francisco,CA,94102,37.777104,-122.423044,"(37.777104, -122.423044)",,67786_20170321,3/21/17 0:00,87,Routine - Unscheduled,67786_20170321_103133,Foods not protected from contamination,Moderate Risk
80235,New Hampshire Market,2701 20th St,San Francisco,CA,94110,,,,,80235_20170526,5/26/17 0:00,88,Routine - Unscheduled,80235_20170526_103142,Unclean nonfood contact surfaces,Low Risk
90137,Joe & The Juice,525 Market St,San Francisco,CA,94105,,,,,90137_20161222,12/22/16 0:00,,New Ownership,,,
5885,Spring Valley Elementary School,1451 Jackson St,San Francisco,CA,94109,37.794434,-122.418857,"(37.794434, -122.418857)",,5885_20170224,2/24/17 0:00,100,Routine - Unscheduled,,,
86180,"Tian Tian Market, Inc.",1117 Stockton St,San Francisco,CA,94133,,,,,86180_20170823,8/23/17 0:00,86,Routine - Unscheduled,86180_20170823_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
10280,TENDERLOIN ELEMENTARY SCHOOL,627 TURK ST,San Francisco,CA,94102,37.782034,-122.419777,"(37.782034, -122.419777)",,10280_20170919,9/19/17 0:00,92,Routine - Unscheduled,10280_20170919_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
1734,SAI JAI THAI,771 O'FARRELL St,San Francisco,CA,94109,37.785182,-122.417409,"(37.785182, -122.417409)",14155675774,1734_20170616,6/16/17 0:00,81,Routine - Unscheduled,1734_20170616_103103,High risk food holding temperature,High Risk
3651,PANCHO VILLA,3071 16th St,San Francisco,CA,94103,37.764897,-122.421234,"(37.764897, -122.421234)",14155868840,3651_20170926,9/26/17 0:00,,Complaint,,,
77548,Poc-Chuc Restaurant,2886 16th St,San Francisco,CA,94103,,,,,77548_20170111,1/11/17 0:00,,Reinspection/Followup,,,
91561,China North Dumpling,1315 Noriega St,San Francisco,CA,94122,,,,,91561_20170808,8/8/17 0:00,77,Routine - Unscheduled,91561_20170808_103120,Moderate risk food holding temperature,Moderate Risk
4538,LUCCA FOOD & WINE SHOP,1899 IRVING St,San Francisco,CA,94122,37.763457,-122.478198,"(37.763457, -122.478198)",,4538_20170911,9/11/17 0:00,94,Routine - Unscheduled,4538_20170911_103139,Improper food storage,Low Risk
2739,ROSE'S CAFE,2298 Union St,San Francisco,CA,94123,37.796927,-122.436974,"(37.796927, -122.436974)",14155955596,2739_20170627,6/27/17 0:00,79,Routine - Unscheduled,2739_20170627_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
88702,Dancing Bull,4217 Geary Blvd,San Francisco,CA,94118,,,,14155357108,88702_20170829,8/29/17 0:00,80,Routine - Unscheduled,88702_20170829_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk
84889,Win Garden,2794 Diamond St,San Francisco,CA,94131,,,,14155268592,84889_20170629,6/29/17 0:00,81,Routine - Unscheduled,84889_20170629_103157,Food safety certificate or food handler card not available,Low Risk
79794,El Pipila,2948 Folsom St,San Francisco,CA,94110,,,,,79794_20170809,8/9/17 0:00,89,Routine - Unscheduled,79794_20170809_103105,Improper cooling methods,High Risk
11491,Boulette's Larder,1 Ferry Building,San Francisco,CA,94111,37.795184,-122.393819,"(37.795184, -122.393819)",,11491_20170809,8/9/17 0:00,100,Routine - Unscheduled,,,
80744,Azalina's Kitchen,1324 Fitzgerald Ave,San Francisco,CA,94124,,,,14155402038,80744_20170120,1/20/17 0:00,,Non-inspection site visit,,,
61136,Lou's Cafe,5017 Geary Blvd,San Francisco,CA,94118,37.780543,-122.473129,"(37.780543, -122.473129)",,61136_20170915,9/15/17 0:00,78,Routine - Unscheduled,61136_20170915_103144,Unapproved or unmaintained equipment or utensils,Low Risk
84582,Mateo's Taqueria,2471 Mission St,San Francisco,CA,94110,,,,14155646000,84582_20170919,9/19/17 0:00,85,Routine - Unscheduled,84582_20170919_103161,Low risk vermin infestation,Low Risk
68130,Vinyl Cafe and Wine Bar,359 DIVISADERO St,San Francisco,CA,94117,37.772748,-122.437414,"(37.772748, -122.437414)",,68130_20170110,1/10/17 0:00,77,Routine - Unscheduled,68130_20170110_103139,Improper food storage,Low Risk
2599,HONG KONG RESTAURANT,2728 SAN BRUNO Ave,San Francisco,CA,94134,37.727159,-122.403452,"(37.727159, -122.403452)",14155461818,2599_20170315,3/15/17 0:00,81,Routine - Unscheduled,2599_20170315_103103,High risk food holding temperature,High Risk
75029,Workshop Cafe,180 Montgomery St Ste. 100,San Francisco,CA,94104,,,,,75029_20170911,9/11/17 0:00,96,Routine - Unscheduled,75029_20170911_103154,Unclean or degraded floors walls or ceilings,Low Risk
90238,USA Power Market,1524 Ocean Ave,San Francisco,CA,94112,,,,14155331878,90238_20170523,5/23/17 0:00,,Non-inspection site visit,,,
79000,AT&T PARK-Virgin America Flight Deck Bar,24 Willie Mays Plaza,San Francisco,CA,94107,,,,,79000_20170919,9/19/17 0:00,100,Routine - Unscheduled,,,
87106,Tasty Restaurant,5530 Geary Blvd.,San Francisco,CA,94121,,,,,87106_20161205,12/5/16 0:00,56,Routine - Unscheduled,87106_20161205_103133,Foods not protected from contamination,Moderate Risk
3757,EL VALENCIANO,1153 VALENCIA St,San Francisco,CA,94110,37.754434,-122.420846,"(37.754434, -122.420846)",14155829561,3757_20170824,8/24/17 0:00,,Reinspection/Followup,,,
544,THAI TIME RESTAURANT,315 08th Ave,San Francisco,CA,94118,37.782534,-122.466615,"(37.782534, -122.466615)",14155387992,544_20170822,8/22/17 0:00,74,Routine - Unscheduled,544_20170822_103109,Unclean or unsanitary food contact surfaces,High Risk
25163,Westin St Francis - Pastry Shop,335 Powell St Basement,San Francisco,CA,94102,37.7877,-122.408345,"(37.7877, -122.408345)",,25163_20170308,3/8/17 0:00,100,Routine - Unscheduled,,,
79390,City Lunch Restaurant,2101 Ingalls St,San Francisco,CA,94124,,,,,79390_20170110,1/10/17 0:00,81,Routine - Unscheduled,79390_20170110_103131,Moderate risk vermin infestation,Moderate Risk
65674,Subway Sandwiches #25379,30 02nd St,San Francisco,CA,94105,37.788828,-122.400971,"(37.788828, -122.400971)",,65674_20170119,1/19/17 0:00,75,Routine - Unscheduled,65674_20170119_103102,Unclean hands or improper use of gloves,High Risk
11860,Colibri Mexican Bistro,438 Geary St,San Francisco,CA,94102,37.787098,-122.410594,"(37.787098, -122.410594)",,11860_20170314,3/14/17 0:00,80,Routine - Unscheduled,11860_20170314_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
81092,Vallarta's Taco Bar,3033 24th St,San Francisco,CA,94110,,,,14155828116,81092_20170426,4/26/17 0:00,79,Routine - Unscheduled,81092_20170426_103154,Unclean or degraded floors walls or ceilings,Low Risk
2357,CHINA EXPRESS,2798 MISSION St,San Francisco,CA,94110,37.752408,-122.418535,"(37.752408, -122.418535)",14155640881,2357_20170817,8/17/17 0:00,,Reinspection/Followup,,,
79805,Temo Cafe,3000 24th St,San Francisco,CA,94110,,,,,79805_20170302,3/2/17 0:00,96,Routine - Unscheduled,79805_20170302_103142,Unclean nonfood contact surfaces,Low Risk
85927,Domino's 8134,320 Bayshore Blvd,San Francisco,CA,94124,,,,14155648400,85927_20170814,8/14/17 0:00,86,Routine - Unscheduled,85927_20170814_103129,Insufficient hot water or running water,Moderate Risk
66694,Streets,634 Polk St,San Francisco,CA,94102,37.782506,-122.418993,"(37.782506, -122.418993)",,66694_20170112,1/12/17 0:00,92,Routine - Unscheduled,66694_20170112_103161,Low risk vermin infestation,Low Risk
68401,Chasing Lions Cafe,50 Phelan Ave Rm 198,San Francisco,CA,94112,37.723638,-122.452273,"(37.723638, -122.452273)",,68401_20170131,1/31/17 0:00,72,Routine - Unscheduled,68401_20170131_103104,Unauthorized or unsafe use of time as a public health control measure,High Risk
81258,Pineapple King Bakery,1915 Irving St,San Francisco,CA,94122,,,,14155997075,81258_20170111,1/11/17 0:00,90,Routine - Unscheduled,81258_20170111_103131,Moderate risk vermin infestation,Moderate Risk
3167,MING'S DINER,2129 Taraval St,San Francisco,CA,94116,37.742433,-122.489069,"(37.742433, -122.489069)",,3167_20170828,8/28/17 0:00,76,Routine - Unscheduled,3167_20170828_103133,Foods not protected from contamination,Moderate Risk
89133,The Epicurian Trader,1909 A Union St,San Francisco,CA,94123,,,,,89133_20170705,7/5/17 0:00,88,Routine - Unscheduled,89133_20170705_103131,Moderate risk vermin infestation,Moderate Risk
86564,Cumaica Coffee,200 Clement St,San Francisco,CA,94118,,,,14150589858,86564_20170425,4/25/17 0:00,90,Routine - Unscheduled,86564_20170425_103131,Moderate risk vermin infestation,Moderate Risk
830,LOS PLANES DE RENDEROS,12 Persia Ave,San Francisco,CA,94112,37.723078,-122.435966,"(37.723078, -122.435966)",,830_20170328,3/28/17 0:00,,Reinspection/Followup,,,
2047,Chestnut Diner,1312 CHESTNUT St,San Francisco,CA,94123,37.802247,-122.425093,"(37.802247, -122.425093)",,2047_20170725,7/25/17 0:00,89,Routine - Unscheduled,2047_20170725_103109,Unclean or unsanitary food contact surfaces,High Risk
61514,Foods Co #357,1800 FOLSOM St,San Francisco,CA,94103,37.767907,-122.415584,"(37.767907, -122.415584)",,61514_20170719,7/19/17 0:00,,Complaint,,,
77173,Tamashi,1849 Union St,San Francisco,CA,94123,,,,,77173_20170515,5/15/17 0:00,74,Routine - Unscheduled,77173_20170515_103133,Foods not protected from contamination,Moderate Risk
10433,Cafe La Taza,470 Post St,San Francisco,CA,94102,37.788128,-122.409705,"(37.788128, -122.409705)",,10433_20170728,7/28/17 0:00,86,Routine - Unscheduled,10433_20170728_103120,Moderate risk food holding temperature,Moderate Risk
10282,Jewish Community Center,3200 California,San Francisco,CA,94118,37.787311,-122.446839,"(37.787311, -122.446839)",,10282_20170523,5/23/17 0:00,91,Routine - Unscheduled,10282_20170523_103145,Improper storage of equipment utensils or linens,Low Risk
79989,Mochica,1469 18th St,San Francisco,CA,94107,,,,,79989_20170124,1/24/17 0:00,76,Routine - Unscheduled,79989_20170124_103120,Moderate risk food holding temperature,Moderate Risk
88555,Betty Lou's Seafood & Grill,318 Columbus St,San Francisco,CA,94133,,,,,88555_20170714,7/14/17 0:00,89,Routine - Unscheduled,88555_20170714_103134,Other moderate risk violation,Moderate Risk
34611,Napoleon Super Bakery Corp,1049 Stockton St,San Francisco,CA,94108,37.795594,-122.408204,"(37.795594, -122.408204)",,34611_20170801,8/1/17 0:00,81,Routine - Unscheduled,34611_20170801_103142,Unclean nonfood contact surfaces,Low Risk
90041,Mama Lamees,2948 Folsom St.,San Francisco,CA,94110,,,,,90041_20170831,8/31/17 0:00,94,Routine - Unscheduled,90041_20170831_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
88323,Naan Stop Curry,Off the Grid,San Francisco,CA,94102,,,,14150617277,88323_20161112,11/12/16 0:00,75,Routine - Unscheduled,88323_20161112_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
999,SERRANO'S PIZZA II,3274 21st St,San Francisco,CA,94110,37.756997,-122.420534,"(37.756997, -122.420534)",14155691615,999_20170714,7/14/17 0:00,77,Routine - Unscheduled,999_20170714_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
57579,Bei Jing Restaurant,1801 Alemany Blvd,San Francisco,CA,94112,37.723457,-122.43748,"(37.723457, -122.43748)",,57579_20170302,3/2/17 0:00,65,Routine - Unscheduled,57579_20170302_103154,Unclean or degraded floors walls or ceilings,Low Risk
68264,Navin Thai Restaurant,1059 Powell St,San Francisco,CA,94108,37.794534,-122.409684,"(37.794534, -122.409684)",,68264_20170706,7/6/17 0:00,87,Routine - Unscheduled,68264_20170706_103109,Unclean or unsanitary food contact surfaces,High Risk
83522,The Storehouse,451 Galvez Ave,San Francisco,CA,94124,,,,,83522_20170130,1/30/17 0:00,100,Routine - Unscheduled,,,
61073,Fat Angel,1740 O' Farrell St,San Francisco,CA,94115,37.783237,-122.433243,"(37.783237, -122.433243)",,61073_20170222,2/22/17 0:00,80,Routine - Unscheduled,61073_20170222_103107,Improper reheating of food,High Risk
2106,Original Perfect Hamburger,601 Geary St,San Francisco,CA,94102,37.786693,-122.413367,"(37.786693, -122.413367)",,2106_20170131,1/31/17 0:00,94,Routine - Unscheduled,2106_20170131_103120,Moderate risk food holding temperature,Moderate Risk
77642,Royal Bakery,4773 Mission St,San Francisco,CA,94112,,,,14155337756,77642_20170324,3/24/17 0:00,,Reinspection/Followup,,,
80079,Quickly,2800 Leavenworth St #A11,San Francisco,CA,94133,,,,,80079_20170906,9/6/17 0:00,92,Routine - Unscheduled,80079_20170906_103154,Unclean or degraded floors walls or ceilings,Low Risk
5651,AT&T - BON APPETIT Room 3209 [145168],24 WILLIE MAYS PLAZA 3.05.03,San Francisco,CA,94107,37.778382,-122.391151,"(37.778382, -122.391151)",14155971500,5651_20170919,9/19/17 0:00,96,Routine - Unscheduled,5651_20170919_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
80242,Wing Lee BBQ Restaurant,501 Clement St.,San Francisco,CA,94118,,,,,80242_20150319,3/19/15 0:00,92,Routine - Unscheduled,80242_20150319_103120,Moderate risk food holding temperature,Moderate Risk
86276,Contrada,2136 Union St,San Francisco,CA,94123,,,,,86276_20161202,12/2/16 0:00,,New Ownership,,,
64667,Jasmine Rae Bakery,1890 Bryant St #309,San Francisco,CA,94110,37.763156,-122.410351,"(37.763156, -122.410351)",,64667_20170706,7/6/17 0:00,91,Routine - Unscheduled,64667_20170706_103150,Improper or defective plumbing,Low Risk
33945,Chipotle Mexican Grill #0839,525 Market St 1st Floor,San Francisco,CA,94105,37.790697,-122.399563,"(37.790697, -122.399563)",,33945_20170120,1/20/17 0:00,90,Routine - Unscheduled,33945_20170120_103134,Other moderate risk violation,Moderate Risk
86658,Clay Oven Indian Cuisine,1689 Church St,San Francisco,CA,94131,,,,14155822400,86658_20170524,5/24/17 0:00,86,Routine - Unscheduled,86658_20170524_103157,Food safety certificate or food handler card not available,Low Risk
18755,Kitchen Istanbal,349 Clement St.,San Francisco,CA,94118,37.782974,-122.463119,"(37.782974, -122.463119)",,18755_20170425,4/25/17 0:00,92,Routine - Unscheduled,18755_20170425_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
89694,Homegrown Sustainable Sandwiches,222 Battery St,San Francisco,CA,94111,,,,14157569240,89694_20161216,12/16/16 0:00,,New Construction,,,
84863,The Blue Light,1979 Union St,San Francisco,CA,94123,,,,,84863_20170526,5/26/17 0:00,74,Routine - Unscheduled,84863_20170526_103154,Unclean or degraded floors walls or ceilings,Low Risk
87639,Golden Burma Restaurant,15 Boardman Place,San Francisco,CA,94103,,,,14155738282,87639_20170627,6/27/17 0:00,78,Routine - Unscheduled,87639_20170627_103105,Improper cooling methods,High Risk
92173,H & L Super Market,669 Geary St,San Francisco,CA,94102,,,,,92173_20170719,7/19/17 0:00,,New Ownership,,,
10615,Rulli Risto-Bar,2300 Chestnut St.,San Francisco,CA,94123,37.800188,-122.441454,"(37.800188, -122.441454)",14155927478,10615_20170918,9/18/17 0:00,,New Construction,,,
31568,Taqueria El Sol #2,595 Geary St,San Francisco,CA,94102,37.786709,-122.413068,"(37.786709, -122.413068)",14155440405,31568_20170202,2/2/17 0:00,90,Routine - Unscheduled,31568_20170202_103139,Improper food storage,Low Risk
79729,Burger King #4474,1200 Market St,San Francisco,CA,94102,,,,,79729_20170620,6/20/17 0:00,77,Routine - Unscheduled,79729_20170620_103154,Unclean or degraded floors walls or ceilings,Low Risk
33914,Subway 30303,3911 Alemany Bl.,San Francisco,CA,94132,37.711185,-122.46779,"(37.711185, -122.46779)",,33914_20170329,3/29/17 0:00,83,Routine - Unscheduled,33914_20170329_103103,High risk food holding temperature,High Risk
2104,Olympic Flame Cafe,553 Geary St,San Francisco,CA,94102,37.786803,-122.412467,"(37.786803, -122.412467)",,2104_20170130,1/30/17 0:00,66,Routine - Unscheduled,2104_20170130_103144,Unapproved or unmaintained equipment or utensils,Low Risk
35702,MENKEE WONTON,1701 Noriega St,San Francisco,CA,94122,37.753954,-122.481866,"(37.753954, -122.481866)",,35702_20170421,4/21/17 0:00,84,Routine - Unscheduled,35702_20170421_103154,Unclean or degraded floors walls or ceilings,Low Risk
5448,AT&T - (CART 1)  DOGGIE DINNER [145089],24 WILLIE MAYS PLAZA,San Francisco,CA,94107,,,,14155971500,5448_20170424,4/24/17 0:00,96,Routine - Unscheduled,5448_20170424_103132,Improper thawing methods,Moderate Risk
12083,OOLA RESTAURANT & BAR,860A FOLSOM STREET,San Francisco,CA,94103,37.78093,-122.402669,"(37.78093, -122.402669)",,12083_20170825,8/25/17 0:00,,Reinspection/Followup,,,
39667,Peet's Coffee & Tea,595 Market St  Suite #143,San Francisco,CA,94105,37.789437,-122.401111,"(37.789437, -122.401111)",,39667_20170912,9/12/17 0:00,82,Routine - Unscheduled,39667_20170912_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
86587,Above and Beyond Catering,2565 03rd St  #336,San Francisco,CA,94107,,,,14155304825,86587_20161209,12/9/16 0:00,94,Routine - Unscheduled,86587_20161209_103157,Food safety certificate or food handler card not available,Low Risk
88159,Hole in the Wall Coffee,524 Union St,San Francisco,CA,94133,,,,14157330644,88159_20170609,6/9/17 0:00,,Reinspection/Followup,88159_20170609_103150,Improper or defective plumbing,Low Risk
68013,"Mariposa Baking Co., Inc.",1 Ferry Building  #32,San Francisco,CA,94111,37.795225,-122.39377,"(37.795225, -122.39377)",,68013_20170721,7/21/17 0:00,100,Routine - Unscheduled,,,
62597,J J Fish & Chicken,5100 03rd St,San Francisco,CA,94124,37.732443,-122.391682,"(37.732443, -122.391682)",,62597_20170119,1/19/17 0:00,,Reinspection/Followup,,,
5297,EL NORTENO,801 bryant St,San Francisco,CA,94103,37.776011,-122.402466,"(37.776011, -122.402466)",14150208621,5297_20170101,1/1/17 0:00,94,Routine - Unscheduled,5297_20170101_103154,Unclean or degraded floors walls or ceilings,Low Risk
90544,Kokio Republic,428 11th St,San Francisco,CA,94103,,,,14155674588,90544_20170530,5/30/17 0:00,79,Routine - Unscheduled,90544_20170530_103145,Improper storage of equipment utensils or linens,Low Risk
79961,Taqueria El Farolito #10,358 Beach St,San Francisco,CA,94133,,,,,79961_20170109,1/9/17 0:00,86,Routine - Unscheduled,79961_20170109_103154,Unclean or degraded floors walls or ceilings,Low Risk
80592,Chapel Hill Coffee LLC,670 B Commercial St,San Francisco,CA,94111,,,,14155948119,80592_20170120,1/20/17 0:00,,Non-inspection site visit,,,
82145,California Bakery,77 McAllister St,San Francisco,CA,94102,,,,,82145_20170403,4/3/17 0:00,74,Routine - Unscheduled,82145_20170403_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
